customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C1330,2023-08-03,26-35,Female,Nottingham,New,Bronze
C1331,2024-02-21,26-35,Male,Leeds,Returning,Gold
C1332,2020-10-19,36-45,Female,Cardiff,New,Silver
C1333,2020-03-17,36-45,Male,London,Returning,Silver
C1334,2022-03-11,56-65,Female,Leicester,Returning,Silver
C1335,2021-10-22,36-45,Female,Sheffield,New,Bronze
C1336,2023-04-07,26-35,Male,Sheffield,New,Silver
C1337,2022-12-02,36-45,Male,Cardiff,Returning,Silver
C1338,2024-04-14,56-65,Female,Cardiff,Returning,Silver
C1339,2020-02-28,36-45,Male,Southampton,New,Bronze
C1340,2021-07-18,46-55,Male,Newcastle,New,Bronze
C1341,2021-06-22,46-55,Male,London,Returning,Silver
C1342,2021-09-13,36-45,Female,Leicester,New,Bronze
C1343,2022-06-26,26-35,Female,Manchester,Returning,Silver
C1344,2021-07-07,65+,Prefer not to say,London,New,Bronze
C1345,2024-04-01,36-45,Male,Liverpool,New,Silver
C1346,2020-02-28,56-65,Non-binary,Cardiff,New,Bronze
C1347,2023-06-04,26-35,Male,Liverpool,Returning,Bronze
C1348,2021-03-08,56-65,Female,Cardiff,New,Silver
C1349,2022-09-01,36-45,Female,Bristol,New,Bronze
C1350,2024-03-24,36-45,Female,Nottingham,New,Silver
C1351,2023-11-29,26-35,Female,Sheffield,Returning,Gold
C1352,2022-05-28,56-65,Male,Birmingham,Returning,Silver
C1353,2021-03-16,36-45,Female,London,Returning,Bronze
C1354,2020-12-14,36-45,Male,Nottingham,Returning,Silver
C1355,2021-12-02,36-45,Female,Leeds,New,Bronze
C1356,2024-01-05,26-35,Female,Liverpool,New,Bronze
C1357,2022-10-07,36-45,Male,Edinburgh,Returning,Bronze
C1358,2020-08-23,26-35,Male,Liverpool,New,Bronze
C1359,2021-09-27,56-65,Female,Nottingham,New,Bronze
C1360,2023-02-26,36-45,Female,Cardiff,New,Silver
C1361,2020-03-12,36-45,Male,Nottingham,Returning,Silver
C1362,2021-09-23,26-35,Female,Leeds,Returning,Bronze
C1363,2022-07-12,18-25,Male,Bristol,New,Bronze
C1364,2024-04-02,36-45,Male,Southampton,Returning,Bronze
C1365,2023-06-23,56-65,Female,Bristol,New,Bronze
C1366,2020-04-20,36-45,Female,Bristol,New,Bronze
C1367,2024-01-24,26-35,Male,Sheffield,New,Gold
C1368,2023-11-11,65+,Female,Manchester,New,Bronze
C1369,2021-11-20,46-55,Female,Southampton,New,Silver
C1370,2021-10-03,46-55,Female,Edinburgh,Returning,Bronze
C1371,2023-03-31,46-55,Female,Sheffield,New,Bronze
C1372,2021-01-09,18-25,Female,Southampton,New,Bronze
C1373,2023-03-15,18-25,Female,Leeds,New,Silver
C1374,2022-12-10,36-45,Female,Cardiff,New,Silver
C1375,2020-11-18,46-55,Female,Manchester,Returning,Bronze
C1376,2021-08-13,65+,Male,Southampton,Returning,Bronze
C1377,2021-09-06,26-35,Female,Leicester,Returning,Bronze
C1378,2020-05-16,18-25,Male,Edinburgh,Returning,Bronze
C1379,2021-11-12,26-35,Female,Birmingham,New,Bronze
C1380,2024-06-20,46-55,Female,Nottingham,Returning,Silver
C1381,2021-09-17,46-55,Non-binary,Manchester,New,Bronze
C1382,2021-06-22,36-45,Male,Southampton,Returning,Bronze
C1383,2022-03-12,36-45,Female,Glasgow,New,Bronze
C1384,2023-07-05,36-45,Male,Southampton,New,Gold
C1385,2022-06-08,18-25,Female,Glasgow,New,Bronze
C1386,2021-08-04,26-35,Female,Cardiff,Returning,Bronze
C1387,2020-11-16,36-45,Female,London,Returning,Bronze
C1388,2020-01-16,36-45,Male,Leeds,Returning,Silver
C1389,2022-08-27,26-35,Female,Edinburgh,New,Bronze
C1390,2022-03-20,56-65,Male,Bristol,New,Gold
C1391,2023-09-13,56-65,Male,Southampton,Returning,Gold
C1392,2020-09-11,26-35,Female,Sheffield,New,Bronze
C1393,2020-02-14,36-45,Male,Leicester,New,Bronze
C1394,2022-10-10,36-45,Male,Sheffield,Returning,Silver
C1395,2023-05-02,26-35,Male,Manchester,New,Bronze
C1396,2023-06-18,26-35,Non-binary,Liverpool,New,Silver
C1397,2022-12-16,65+,Male,Southampton,New,Gold
C1398,2022-08-22,18-25,Female,Leeds,Returning,Silver
C1399,2023-12-23,36-45,Female,Birmingham,New,Bronze
C1400,2024-03-16,65+,Male,Cardiff,New,Gold
C1401,2023-04-20,26-35,Female,Newcastle,New,Silver
C1402,2021-04-18,36-45,Female,Leicester,Returning,Gold
C1403,2021-07-16,26-35,Male,Sheffield,New,Bronze
C1404,2020-10-14,26-35,Female,Edinburgh,New,Silver
C1405,2023-09-04,18-25,Female,Nottingham,New,Silver
C1406,2020-09-28,26-35,Female,Edinburgh,New,Bronze
C1407,2023-02-01,18-25,Prefer not to say,London,New,Gold
C1408,2021-10-04,36-45,Male,Newcastle,New,Gold
C1409,2020-06-16,36-45,Female,Manchester,New,Silver
C1410,2020-01-17,46-55,Non-binary,Southampton,New,Bronze
C1411,2023-06-17,56-65,Non-binary,Belfast,Returning,Silver
C1412,2021-06-23,46-55,Female,Sheffield,New,Bronze
C1413,2020-11-09,26-35,Male,Edinburgh,New,Silver
C1414,2021-11-19,18-25,Female,Newcastle,New,Bronze
C1415,2022-08-21,56-65,Male,Edinburgh,Returning,Silver
C1416,2023-02-11,18-25,Female,Birmingham,New,Silver
C1417,2022-04-06,46-55,Female,Newcastle,New,Bronze
C1418,2021-05-19,26-35,Male,Southampton,Returning,Silver
C1419,2022-08-15,26-35,Male,Glasgow,New,Gold
C1420,2021-06-08,46-55,Male,Liverpool,New,Gold
C1421,2024-06-06,26-35,Male,Edinburgh,Returning,Bronze
C1422,2024-01-21,46-55,Female,Nottingham,Returning,Gold
C1423,2020-05-02,26-35,Male,Southampton,New,Gold
C1424,2022-07-24,26-35,Male,Edinburgh,Returning,Bronze
C1425,2022-06-11,18-25,Female,Glasgow,New,Bronze
C1426,2022-06-01,26-35,Female,Birmingham,Returning,Bronze
C1427,2023-04-24,18-25,Female,Edinburgh,New,Gold
C1428,2020-04-02,36-45,Male,Cardiff,Returning,Bronze
C1429,2020-07-18,46-55,Male,Belfast,New,Silver
C1430,2020-07-05,18-25,Female,Bristol,Returning,Bronze
C1431,2023-01-15,46-55,Female,Leicester,Returning,Gold
C1432,2020-09-21,26-35,Male,Manchester,Returning,Silver
C1433,2022-03-17,26-35,Non-binary,Sheffield,New,Bronze
C1434,2020-08-12,26-35,Male,Leicester,New,Silver
C1435,2021-11-06,56-65,Male,Belfast,Returning,Silver
C1436,2020-05-14,46-55,Male,Bristol,New,Bronze
C1437,2024-04-27,26-35,Male,London,Returning,Bronze
C1438,2023-11-29,56-65,Male,London,Returning,Bronze
C1439,2024-05-29,36-45,Female,Southampton,Returning,Silver
C1440,2020-05-18,26-35,Male,Bristol,New,Bronze
C1441,2021-01-30,65+,Male,Sheffield,New,Bronze
C1442,2022-06-01,26-35,Male,Cardiff,New,Bronze
C1443,2022-04-03,26-35,Female,Leicester,Returning,Silver
C1444,2022-11-09,18-25,Female,Glasgow,New,Bronze
C1445,2023-07-14,46-55,Male,Manchester,New,Bronze
C1446,2022-04-26,36-45,Male,London,New,Bronze
C1447,2021-07-14,26-35,Female,Birmingham,New,Silver
C1448,2021-08-14,26-35,Male,Cardiff,Returning,Bronze
C1449,2021-10-29,36-45,Male,Newcastle,New,Bronze
C1450,2023-11-25,36-45,Female,London,New,Silver
C1451,2023-06-28,26-35,Female,Leeds,New,Silver
C1452,2022-02-02,18-25,Male,Cardiff,New,Silver
C1453,2020-03-01,36-45,Female,Newcastle,New,Bronze
C1454,2021-06-08,36-45,Male,Belfast,Returning,Silver
C1455,2022-04-19,26-35,Male,Birmingham,Returning,Gold
C1456,2023-07-14,56-65,Female,Newcastle,Returning,Gold
C1457,2024-03-31,65+,Male,London,New,Gold
C1458,2020-06-11,18-25,Male,Nottingham,New,Silver
C1459,2022-11-16,26-35,Male,Belfast,New,Bronze
C1460,2022-06-03,36-45,Female,Manchester,Returning,Silver
C1461,2024-06-02,26-35,Female,Birmingham,Returning,Bronze
C1462,2020-04-07,26-35,Female,Leicester,Returning,Silver
C1463,2021-09-05,56-65,Female,Belfast,New,Bronze
C1464,2024-02-03,26-35,Male,Belfast,New,Gold
C1465,2021-02-21,26-35,Male,London,New,Silver
C1466,2023-02-09,46-55,Female,Edinburgh,Returning,Bronze
C1467,2023-01-10,26-35,Male,Newcastle,New,Silver
C1468,2023-02-26,26-35,Female,Edinburgh,New,Gold
C1469,2022-10-01,36-45,Male,London,Returning,Gold
C1470,2023-02-05,26-35,Female,Southampton,Returning,Silver
C1471,2020-05-25,46-55,Female,Leicester,New,Gold
C1472,2020-12-25,26-35,Female,Leeds,New,Bronze
C1473,2021-07-07,46-55,Male,Sheffield,Returning,Silver
C1474,2022-10-10,36-45,Female,Bristol,Returning,Bronze
C1475,2022-03-01,26-35,Male,Manchester,Returning,Silver
C1476,2021-08-14,56-65,Male,Liverpool,Returning,Bronze
C1477,2024-05-10,65+,Male,Leeds,New,Bronze
C1478,2022-11-06,36-45,Male,Sheffield,Returning,Bronze
C1479,2022-02-15,18-25,Female,Sheffield,Returning,Gold
C1480,2024-01-07,36-45,Female,Bristol,New,Bronze
C1481,2022-06-06,36-45,Male,Liverpool,Returning,Gold
C1482,2021-11-29,26-35,Male,Edinburgh,New,Gold
C1483,2022-10-02,56-65,Female,Nottingham,Returning,Bronze
C1484,2024-03-12,36-45,Male,Liverpool,New,Bronze
C1485,2022-12-16,36-45,Male,Nottingham,Returning,Bronze
C1486,2023-08-11,46-55,Female,Leeds,New,Bronze
C1487,2023-01-09,18-25,Female,Liverpool,New,Bronze
C1488,2024-03-14,18-25,Male,Southampton,Returning,Silver
C1489,2024-02-27,36-45,Male,Bristol,Returning,Silver
C1490,2020-06-24,36-45,Female,Edinburgh,Returning,Silver
C1491,2020-11-10,65+,Female,Leicester,Returning,Bronze
C1492,2023-03-23,18-25,Male,Bristol,New,Silver
C1493,2021-03-11,46-55,Male,Edinburgh,New,Bronze
C1494,2022-06-24,26-35,Female,Newcastle,Returning,Bronze
C1495,2024-03-13,46-55,Female,Manchester,Returning,Silver
C1496,2020-08-01,46-55,Female,Newcastle,Returning,Bronze
C1497,2022-05-01,36-45,Male,Liverpool,New,Silver
C1498,2022-06-10,46-55,Male,Liverpool,New,Bronze
C1499,2021-01-01,36-45,Male,Cardiff,Returning,Bronze
C1500,2021-01-20,26-35,Male,Cardiff,New,Gold
C1501,2021-07-05,36-45,Female,Manchester,Returning,Silver
C1502,2024-03-14,26-35,Male,Leeds,Returning,Gold
C1503,2023-01-15,36-45,Female,Newcastle,Returning,Silver
C1504,2021-03-24,18-25,Male,Cardiff,New,Bronze
C1505,2023-01-27,36-45,Male,Cardiff,Returning,Silver
C1506,2020-07-31,26-35,Non-binary,Nottingham,New,Bronze
C1507,2021-10-29,26-35,Male,Nottingham,Returning,Bronze
C1508,2023-01-11,56-65,Female,Sheffield,Returning,Bronze
C1509,2020-08-28,36-45,Female,Liverpool,New,Bronze
C1510,2023-09-20,26-35,Male,Leicester,New,Silver
C1511,2020-12-10,46-55,Male,Newcastle,Returning,Silver
C1512,2023-09-03,56-65,Female,Cardiff,New,Bronze
C1513,2020-06-18,26-35,Male,Nottingham,Returning,Bronze
C1514,2023-09-28,18-25,Female,Leicester,New,Bronze
C1515,2021-06-24,36-45,Male,Cardiff,Returning,Bronze
C1516,2024-05-19,56-65,Female,Cardiff,New,Bronze
C1517,2022-01-12,46-55,Male,Birmingham,New,Silver
C1518,2020-07-05,18-25,Female,Sheffield,New,Silver
C1519,2021-10-26,56-65,Male,Cardiff,Returning,Silver
C1520,2024-06-12,26-35,Female,Bristol,Returning,Silver
C1521,2021-05-11,26-35,Male,Manchester,New,Silver
C1522,2021-07-11,46-55,Female,Sheffield,Returning,Silver
C1523,2020-05-23,36-45,Female,Leicester,New,Silver
C1524,2020-01-14,36-45,Female,Nottingham,New,Gold
C1525,2021-05-04,18-25,Prefer not to say,Bristol,New,Bronze
C1526,2021-01-04,56-65,Male,Nottingham,New,Bronze
C1527,2022-02-02,36-45,Male,Birmingham,New,Silver
C1528,2022-11-16,26-35,Female,Sheffield,New,Gold
C1529,2020-04-22,26-35,Male,Manchester,Returning,Silver
C1530,2021-12-31,26-35,Male,Cardiff,Returning,Bronze
C1531,2024-01-25,26-35,Female,Nottingham,New,Bronze
C1532,2023-03-30,18-25,Male,Glasgow,Returning,Bronze
C1533,2022-12-07,26-35,Female,Edinburgh,Returning,Bronze
C1534,2021-07-26,26-35,Female,Southampton,New,Gold
C1535,2022-09-26,56-65,Male,Southampton,Returning,Bronze
C1536,2020-05-28,36-45,Female,Belfast,Returning,Silver
C1537,2021-03-09,36-45,Male,Leicester,Returning,Gold
C1538,2023-08-26,26-35,Male,Bristol,New,Silver
C1539,2022-01-05,56-65,Female,Leicester,New,Bronze
C1540,2024-05-30,18-25,Male,Leicester,Returning,Silver
C1541,2021-01-19,36-45,Male,Liverpool,New,Silver
C1542,2022-04-27,26-35,Male,Liverpool,Returning,Bronze
C1543,2020-07-20,46-55,Male,Cardiff,Returning,Bronze
C1544,2020-07-27,26-35,Male,Liverpool,New,Silver
C1545,2020-02-25,46-55,Female,Leeds,Returning,Silver
C1546,2020-10-02,18-25,Male,Sheffield,Returning,Bronze
C1547,2022-12-25,18-25,Female,Leeds,Returning,Bronze
C1548,2021-04-24,18-25,Male,Edinburgh,Returning,Bronze
C1549,2023-09-26,26-35,Male,London,New,Gold
C1550,2024-06-16,26-35,Male,Edinburgh,New,Silver
C1551,2023-06-27,36-45,Female,Sheffield,New,Silver
C1552,2023-11-12,36-45,Male,London,New,Bronze
C1553,2020-06-17,26-35,Male,Liverpool,Returning,Bronze
C1554,2020-06-11,36-45,Female,Leicester,Returning,Bronze
C1555,2021-12-10,36-45,Male,Birmingham,Returning,Silver
C1556,2020-07-22,36-45,Female,Manchester,Returning,Silver
C1557,2021-05-31,36-45,Non-binary,Edinburgh,New,Bronze
C1558,2020-02-25,18-25,Female,Bristol,Returning,Bronze
C1559,2023-04-24,26-35,Male,Belfast,Returning,Gold
C1560,2021-08-11,18-25,Female,Manchester,New,Bronze
C1561,2021-10-12,46-55,Female,Nottingham,New,Bronze
C1562,2024-05-26,18-25,Female,Liverpool,Returning,Bronze
C1563,2020-09-12,36-45,Female,Liverpool,New,Bronze
C1564,2022-07-08,46-55,Female,Newcastle,Returning,Bronze
C1565,2020-06-18,46-55,Female,Nottingham,Returning,Bronze
C1566,2023-05-30,26-35,Male,Manchester,New,Bronze
C1567,2023-12-26,18-25,Female,Cardiff,New,Silver
C1568,2023-11-28,36-45,Male,London,New,Bronze
C1569,2024-02-12,46-55,Female,Sheffield,Returning,Silver
C1570,2022-08-25,26-35,Male,Nottingham,New,Bronze
C1571,2020-10-13,65+,Female,Bristol,Returning,Bronze
C1572,2021-02-16,56-65,Male,Leicester,Returning,Silver
C1573,2023-07-31,26-35,Male,Liverpool,Returning,Silver
C1574,2024-02-18,36-45,Male,Sheffield,New,Gold
C1575,2021-12-29,18-25,Female,Bristol,New,Gold
C1576,2020-12-10,26-35,Male,Cardiff,Returning,Silver
C1577,2023-08-10,36-45,Female,Manchester,New,Bronze
C1578,2022-12-25,56-65,Male,Nottingham,Returning,Bronze
C1579,2024-04-07,56-65,Male,Edinburgh,New,Bronze
C1580,2021-09-22,18-25,Female,Newcastle,Returning,Bronze
C1581,2023-03-28,26-35,Male,Liverpool,New,Silver
C1582,2022-10-12,26-35,Female,Leeds,Returning,Bronze
C1583,2022-12-30,18-25,Male,Cardiff,New,Silver
C1584,2021-02-18,56-65,Male,Nottingham,Returning,Silver
C1585,2023-01-04,26-35,Male,Liverpool,New,Gold
C1586,2020-11-14,36-45,Female,Leeds,New,Bronze
C1587,2020-07-10,26-35,Male,Leicester,New,Bronze
C1588,2023-04-01,46-55,Male,Manchester,New,Silver
C1589,2020-09-14,36-45,Female,Newcastle,Returning,Bronze
C1590,2023-12-20,26-35,Non-binary,Nottingham,New,Bronze
C1591,2024-05-31,46-55,Female,Liverpool,New,Bronze
C1592,2022-04-24,18-25,Male,Birmingham,Returning,Silver
C1593,2023-03-02,26-35,Male,Bristol,New,Gold
C1594,2022-09-11,18-25,Male,Edinburgh,New,Bronze
C1595,2024-03-03,26-35,Male,Leicester,Returning,Bronze
C1596,2020-08-24,26-35,Male,Sheffield,New,Silver
C1597,2022-12-03,26-35,Male,Newcastle,Returning,Bronze
C1598,2020-04-04,46-55,Female,Belfast,Returning,Gold
C1599,2021-07-26,46-55,Male,Birmingham,New,Silver
C1600,2023-07-14,18-25,Female,Cardiff,Returning,Silver
C1601,2023-06-16,26-35,Male,London,Returning,Silver
C1602,2023-03-13,65+,Male,Newcastle,Returning,Silver
C1603,2023-11-01,26-35,Male,Leicester,Returning,Gold
C1604,2024-06-13,36-45,Male,Liverpool,Returning,Bronze
C1605,2022-05-27,18-25,Female,Sheffield,New,Bronze
C1606,2022-08-16,26-35,Female,Belfast,New,Bronze
C1607,2023-02-28,26-35,Male,Newcastle,New,Silver
C1608,2024-05-01,36-45,Female,Sheffield,New,Bronze
C1609,2024-02-12,46-55,Female,Glasgow,Returning,Bronze
C1610,2021-12-02,56-65,Male,Bristol,New,Gold
C1611,2023-12-29,18-25,Male,Liverpool,New,Silver
C1612,2022-11-10,46-55,Female,Nottingham,New,Bronze
C1613,2023-03-17,18-25,Female,Newcastle,New,Bronze
C1614,2020-09-07,26-35,Male,Manchester,New,Silver
C1615,2022-05-07,26-35,Male,Manchester,New,Bronze
C1616,2022-09-05,26-35,Male,Southampton,New,Bronze
C1617,2022-01-08,36-45,Female,Southampton,New,Gold
C1618,2021-09-21,36-45,Female,Belfast,Returning,Silver
C1619,2020-08-24,36-45,Female,Cardiff,Returning,Bronze
C1620,2021-10-20,65+,Female,London,New,Silver
C1621,2022-11-26,26-35,Female,Sheffield,New,Bronze
C1622,2023-08-19,26-35,Male,Leicester,Returning,Gold
C1623,2020-04-26,56-65,Male,Bristol,New,Bronze
C1624,2024-01-23,26-35,Male,Edinburgh,New,Bronze
C1625,2021-07-27,18-25,Female,Leicester,New,Gold
C1626,2023-10-24,56-65,Female,Bristol,New,Gold
C1627,2022-10-29,26-35,Female,Cardiff,New,Bronze
C1628,2020-07-11,26-35,Male,Sheffield,New,Bronze
C1629,2020-01-10,18-25,Male,Sheffield,Returning,Gold
C1630,2023-11-08,36-45,Female,Sheffield,Returning,Gold
C1631,2020-05-24,36-45,Male,Leeds,New,Silver
C1632,2022-08-14,18-25,Female,Leeds,Returning,Gold
C1633,2020-10-17,26-35,Female,Liverpool,New,Bronze
C1634,2023-05-21,36-45,Female,Leeds,New,Bronze
C1635,2024-05-23,26-35,Male,Leeds,New,Bronze
C1636,2021-02-26,26-35,Male,Newcastle,New,Bronze
C1637,2022-10-10,36-45,Non-binary,Belfast,Returning,Silver
C1638,2021-07-26,36-45,Male,Bristol,Returning,Gold
C1639,2022-05-19,26-35,Male,Nottingham,New,Bronze
C1640,2021-02-22,26-35,Male,Sheffield,New,Bronze
C1641,2020-11-19,56-65,Male,Manchester,New,Gold
C1642,2021-04-17,56-65,Male,Newcastle,New,Silver
C1643,2020-08-08,36-45,Female,Manchester,Returning,Silver
C1644,2023-01-22,36-45,Male,Birmingham,New,Silver
C1645,2022-10-24,46-55,Male,Southampton,New,Silver
C1646,2024-05-21,46-55,Female,Liverpool,Returning,Gold
C1647,2021-08-19,26-35,Female,Liverpool,Returning,Bronze
C1648,2023-03-23,65+,Female,Sheffield,New,Silver
C1649,2024-03-12,26-35,Non-binary,London,Returning,Silver
C1650,2022-08-18,56-65,Male,Glasgow,New,Bronze
C1651,2021-10-22,36-45,Male,Manchester,New,Silver
C1652,2020-09-23,26-35,Female,Sheffield,Returning,Gold
C1653,2022-06-26,36-45,Female,Bristol,New,Silver
C1654,2022-03-17,46-55,Male,London,New,Gold
C1655,2021-03-11,26-35,Female,Southampton,New,Gold
C1656,2023-03-12,46-55,Female,Southampton,New,Bronze
C1657,2022-04-24,36-45,Prefer not to say,Southampton,New,Bronze
C1658,2020-05-31,46-55,Male,Birmingham,New,Bronze
C1659,2020-10-26,26-35,Female,Newcastle,New,Gold
C1660,2021-01-15,56-65,Male,London,New,Gold
C1661,2021-11-24,18-25,Female,Edinburgh,Returning,Silver
C1662,2023-12-12,18-25,Female,Nottingham,New,Silver
C1663,2020-06-13,26-35,Male,Glasgow,New,Silver
C1664,2021-12-17,26-35,Male,Glasgow,New,Bronze
C1665,2021-02-03,18-25,Male,Bristol,New,Bronze
C1666,2023-03-24,26-35,Female,Nottingham,New,Bronze
C1667,2020-07-20,26-35,Male,Glasgow,New,Gold
C1668,2022-09-22,36-45,Female,London,New,Silver
C1669,2023-08-22,26-35,Male,Leicester,New,Bronze
C1670,2020-12-31,26-35,Male,Sheffield,New,Silver
C1671,2022-06-19,18-25,Male,Liverpool,New,Silver
C1672,2020-06-16,36-45,Male,Sheffield,New,Silver
C1673,2020-02-06,26-35,Female,Sheffield,New,Bronze
C1674,2021-08-26,56-65,Female,Belfast,New,Bronze
C1675,2021-06-21,18-25,Female,Liverpool,New,Bronze
C1676,2022-11-30,26-35,Male,Nottingham,Returning,Gold
C1677,2022-04-24,18-25,Female,Leeds,New,Silver
C1678,2023-03-05,36-45,Female,Sheffield,Returning,Silver
C1679,2023-01-11,26-35,Prefer not to say,London,New,Silver
C1680,2022-11-18,46-55,Male,Bristol,New,Silver
C1681,2023-08-01,18-25,Male,Belfast,New,Bronze
C1682,2023-12-18,36-45,Male,Sheffield,Returning,Bronze
C1683,2022-04-11,56-65,Female,Manchester,New,Silver
C1684,2024-05-28,36-45,Male,Bristol,Returning,Bronze
C1685,2020-08-02,56-65,Female,Edinburgh,Returning,Silver
C1686,2020-02-25,18-25,Female,Liverpool,New,Bronze
C1687,2023-08-08,26-35,Male,Nottingham,New,Bronze
C1688,2022-07-10,26-35,Male,Belfast,New,Bronze
C1689,2020-06-03,26-35,Female,Bristol,New,Silver
C1690,2021-09-16,26-35,Female,Leicester,Returning,Bronze
C1691,2022-02-25,26-35,Female,Liverpool,New,Bronze
C1692,2023-08-01,65+,Male,Edinburgh,New,Bronze
C1693,2021-05-10,56-65,Male,Liverpool,New,Gold
C1694,2022-11-21,36-45,Male,Manchester,New,Bronze
C1695,2022-11-30,56-65,Male,Sheffield,Returning,Bronze
C1696,2023-03-17,26-35,Female,Cardiff,New,Gold
C1697,2021-02-13,46-55,Male,Birmingham,Returning,Gold
C1698,2021-03-09,18-25,Female,Sheffield,Returning,Bronze
C1699,2021-06-14,26-35,Male,Nottingham,New,Bronze
C1700,2022-11-21,36-45,Female,Edinburgh,Returning,Bronze
C1701,2022-08-18,46-55,Male,Birmingham,Returning,Bronze
C1702,2021-08-13,46-55,Female,Cardiff,New,Silver
C1703,2023-07-08,36-45,Male,Birmingham,New,Silver
C1704,2023-10-29,46-55,Female,Newcastle,Returning,Bronze
C1705,2024-06-29,56-65,Female,London,New,Bronze
C1706,2022-03-02,36-45,Male,Southampton,Returning,Bronze
C1707,2024-05-22,26-35,Male,Cardiff,New,Bronze
C1708,2023-01-14,26-35,Male,Manchester,Returning,Silver
C1709,2022-03-01,26-35,Female,London,Returning,Gold
C1710,2023-02-13,46-55,Prefer not to say,Manchester,New,Silver
C1711,2022-01-20,36-45,Male,Southampton,New,Silver
C1712,2020-06-12,26-35,Male,Edinburgh,Returning,Bronze
C1713,2023-03-08,18-25,Male,Newcastle,Returning,Silver
C1714,2020-02-25,46-55,Male,Birmingham,New,Bronze
C1715,2021-06-27,56-65,Male,Cardiff,New,Silver
C1716,2023-11-18,26-35,Male,Liverpool,Returning,Gold
C1717,2020-05-16,56-65,Male,Nottingham,Returning,Bronze
C1718,2021-04-08,36-45,Female,Leicester,Returning,Silver
C1719,2020-04-04,36-45,Prefer not to say,Leicester,New,Bronze
C1720,2020-07-28,46-55,Male,Liverpool,Returning,Bronze
C1721,2021-01-23,36-45,Female,Southampton,New,Silver
C1722,2021-10-01,26-35,Male,Liverpool,Returning,Gold
C1723,2021-11-25,56-65,Male,Belfast,Returning,Silver
C1724,2023-11-14,56-65,Male,London,Returning,Silver
C1725,2021-05-13,26-35,Female,Cardiff,Returning,Silver
C1726,2020-10-21,18-25,Male,Southampton,New,Silver
C1727,2021-12-22,36-45,Female,Cardiff,New,Gold
C1728,2024-04-17,36-45,Male,Southampton,New,Bronze
C1729,2020-05-06,26-35,Female,Bristol,New,Silver
