order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
2023-03-14,C1675,P0090,Networking,442.24,1,South East,Paid
2023-06-16,C0796,P0034,Networking,7505.92,4,West Midlands,Social
2023-12-23,C2088,P0032,Smartphones,3087.4,4,Wales,Referral
2024-01-30,C1737,P0050,Networking,2289.34,2,Scotland,Paid
2024-01-06,C2585,P0089,Monitors,1522.77,1,North West,Organic
2024-04-11,C2790,P0086,Monitors,744.0,2,West Midlands,Organic
2023-06-15,C0051,P0080,Tablets,516.93,1,South East,Referral
2024-01-29,C1629,P0015,Tablets,591.85,1,Scotland,Social
2023-06-19,C1749,P0098,Laptops,565.32,3,West Midlands,Paid
2024-06-29,C2698,P0031,Networking,6706.08,4,West Midlands,Social
2023-04-02,C0448,P0071,Laptops,5242.53,3,North West,Organic
2023-08-03,C1631,P0026,Networking,556.89,3,London,Email
2024-05-18,C0007,P0017,Tablets,249.31,1,South East,Social
2024-03-03,C2151,P0068,Networking,7031.64,4,West Midlands,Social
2023-06-24,C0723,P0004,Laptops,4108.68,3,North West,Social
2023-07-22,C1993,P0029,Smartphones,3479.28,2,South East,Paid
2023-08-06,C0761,P0030,Accessories,1184.1,2,London,Social
2023-07-16,C1063,P0056,Laptops,1392.16,4,South West,Referral
2023-04-22,C2607,P0073,Monitors,2474.98,2,South East,Organic
2024-01-22,C0511,P0073,Monitors,3712.47,3,South East,Paid
2023-08-29,C1958,P0096,Laptops,4788.8,4,South East,Organic
2023-09-30,C0030,P0099,Networking,164.8,1,South East,Organic
2023-01-08,C1539,P0098,Laptops,565.32,3,South West,Paid
2023-12-12,C2476,P0065,Networking,2853.36,4,Wales,Paid
2023-12-18,C1292,P0084,Monitors,3086.76,2,Wales,Referral
2024-01-23,C2502,P0061,Monitors,1728.52,1,Wales,Social
2023-04-13,C0013,P0030,Accessories,2368.2,4,North East,Social
2023-05-23,C0106,P0092,Networking,1317.26,1,West Midlands,Email
2023-09-12,C1510,P0098,Laptops,753.76,4,South West,Paid
2023-07-12,C0013,P0010,Networking,4252.74,3,London,Referral
2023-02-16,C1334,P0048,Networking,3779.04,4,Scotland,Referral
2024-02-14,C2510,P0033,Smartphones,1356.84,1,Wales,Paid
2024-05-02,C2697,P0098,Laptops,188.44,1,North East,Organic
2023-07-19,C2917,P0005,Monitors,439.06,2,London,Organic
2023-03-31,C1235,P0028,Tablets,7884.72,4,North West,Social
2023-04-29,C1975,P0066,Tablets,1795.58,2,Scotland,Organic
2023-04-02,C0433,P0097,Smartphones,4789.84,4,London,Organic
2023-12-01,C1571,P0096,Laptops,3591.6,3,Scotland,Social
2024-05-02,C2747,P0085,Smartphones,1336.51,1,North West,Email
2024-05-18,C0371,P0021,Monitors,880.23,3,Scotland,Email
2023-03-08,C2638,P0078,Laptops,804.42,3,North East,Email
2024-01-26,C2679,P0088,Accessories,7722.04,4,Scotland,Organic
2023-04-29,C1192,P0083,Accessories,1641.25,1,South East,Organic
2023-07-12,C0476,P0092,Networking,3951.78,3,North West,Social
2024-01-25,C2364,P0078,Laptops,268.14,1,West Midlands,Organic
2023-07-14,C1590,P0075,Smartphones,4407.16,4,Wales,Social
2023-05-10,C2129,P0033,Smartphones,2713.68,2,South East,Paid
2024-04-16,C1295,P0052,Accessories,3601.5,2,West Midlands,Social
2024-05-26,C2786,P0060,Accessories,4327.08,4,North West,Referral
2023-05-30,C2726,P0048,Networking,944.76,1,Wales,Paid
2023-05-07,C1121,P0079,Tablets,7054.04,4,Scotland,Paid
2024-01-21,C0241,P0080,Tablets,1550.79,3,North West,Social
2023-08-04,C0922,P0035,Networking,189.23,1,North West,Social
2024-02-06,C1226,P0032,Smartphones,1543.7,2,London,Paid
2023-12-12,C1731,P0073,Monitors,4949.96,4,Wales,Social
2024-02-05,C0295,P0099,Networking,494.4,3,West Midlands,Referral
2023-07-19,C2872,P0022,Accessories,814.64,4,South East,Organic
2023-02-25,C2907,P0075,Smartphones,3305.37,3,South West,Referral
2023-05-21,C1810,P0057,Smartphones,6378.2,4,West Midlands,Social
2023-08-03,C0894,P0057,Smartphones,3189.1,2,London,Paid
2023-04-15,C2779,P0010,Networking,2835.16,2,North East,Email
2024-03-13,C2784,P0075,Smartphones,2203.58,2,London,Organic
2024-04-30,C0736,P0034,Networking,1876.48,1,South East,Email
2023-12-13,C2431,P0020,Laptops,5891.92,4,North West,Referral
2024-02-18,C1004,P0046,Tablets,464.62,1,South East,Organic
2024-05-15,C1240,P0004,Laptops,2739.12,2,North East,Social
2023-04-02,C1900,P0054,Smartphones,4174.32,4,West Midlands,Referral
2024-03-31,C1505,P0027,Networking,494.4,1,South East,Organic
2023-05-05,C2004,P0009,Monitors,875.46,2,London,Referral
2024-05-06,C1122,P0049,Tablets,322.28,1,North West,Paid
2024-03-20,C1223,P0057,Smartphones,3189.1,2,South East,Paid
2023-07-09,C1661,P0064,Monitors,1514.21,1,North East,Referral
2024-06-26,C2002,P0079,Tablets,1763.51,1,South East,Social
2023-08-01,C2698,P0012,Monitors,592.47,1,North West,Social
2023-07-04,C0022,P0054,Smartphones,4174.32,4,Wales,Organic
2023-05-12,C2356,P0041,Laptops,993.28,2,North West,Organic
2023-09-20,C0144,P0071,Laptops,1747.51,1,South East,Paid
2024-01-08,C2230,P0043,Accessories,1144.18,2,North East,Email
2023-01-01,C1018,P0068,Networking,5273.73,3,London,Email
2024-06-15,C1202,P0062,Laptops,5506.2,4,North West,Referral
2023-11-17,C2141,P0034,Networking,5629.44,3,Scotland,Referral
2023-02-15,C0972,P0025,Tablets,1175.84,1,Scotland,Organic
2023-08-09,C0550,P0031,Networking,3353.04,2,Wales,Organic
2024-03-08,C0305,P0011,Accessories,1439.58,3,West Midlands,Paid
2023-06-17,C1639,P0018,Accessories,954.4,4,South East,Email
2024-03-11,C2845,P0078,Laptops,536.28,2,Scotland,Organic
2023-10-03,C2594,P0082,Laptops,434.04,2,Wales,Referral
2024-06-07,C2478,P0099,Networking,329.6,2,North East,Social
2023-11-20,C1777,P0022,Accessories,814.64,4,London,Email
2023-09-11,C0318,P0032,Smartphones,2315.55,3,South East,Paid
2024-02-21,C0271,P0022,Accessories,610.98,3,South East,Paid
2023-12-08,C1120,P0049,Tablets,644.56,2,Scotland,Organic
2023-04-11,C1545,P0069,Tablets,3890.36,2,North East,Email
2023-05-07,C0720,P0074,Smartphones,2337.39,3,South West,Organic
2023-12-24,C2870,P0012,Monitors,1777.41,3,West Midlands,Referral
2023-02-19,C0700,P0095,Smartphones,524.55,3,North East,Organic
2024-06-28,C2260,P0021,Monitors,1173.64,4,South West,Referral
2023-09-23,C0039,P0047,Accessories,1642.96,2,North West,Organic
2023-10-01,C0217,P0069,Tablets,5835.54,3,Scotland,Referral
2024-03-04,C2895,P0020,Laptops,5891.92,4,North West,Paid
2023-12-29,C1920,P0018,Accessories,715.8,3,West Midlands,Email
2024-06-17,C2943,P0067,Accessories,112.66,2,West Midlands,Referral
2023-03-31,C1252,P0030,Accessories,2368.2,4,Wales,Social
2023-03-23,C0315,P0092,Networking,2634.52,2,South East,Organic
2023-02-28,C0347,P0047,Accessories,2464.44,3,South West,Social
2023-01-11,C1737,P0100,Laptops,3631.14,2,South West,Paid
2024-06-29,C2859,P0074,Smartphones,779.13,1,North East,Organic
2023-07-14,C0030,P0040,Smartphones,5540.0,4,Wales,Organic
2024-06-24,C2802,P0088,Accessories,1930.51,1,South West,Email
2024-06-20,C0922,P0015,Tablets,1183.7,2,South East,Paid
2023-05-17,C2105,P0033,Smartphones,4070.52,3,London,Paid
2024-01-24,C0699,P0099,Networking,494.4,3,South East,Paid
2023-09-13,C2209,P0055,Laptops,1523.78,1,West Midlands,Organic
2023-10-28,C1085,P0026,Networking,371.26,2,London,Social
2024-02-08,C0891,P0001,Networking,801.3,3,London,Email
2024-05-14,C0236,P0038,Accessories,2369.82,3,London,Referral
2023-12-03,C1223,P0037,Networking,1582.14,3,South East,Organic
2023-07-10,C1647,P0016,Smartphones,5749.71,3,London,Organic
2024-05-18,C0810,P0065,Networking,713.34,1,North West,Paid
2024-05-14,C0029,P0032,Smartphones,1543.7,2,West Midlands,Organic
2024-02-09,C1534,P0031,Networking,5029.56,3,Wales,Paid
2023-07-06,C2198,P0030,Accessories,1776.15,3,South East,Email
2024-03-25,C0663,P0004,Laptops,2739.12,2,Wales,Social
2023-01-06,C1472,P0093,Accessories,3608.5,2,South East,Organic
2023-02-11,C0548,P0049,Tablets,1289.12,4,North East,Social
2023-02-02,C0657,P0047,Accessories,1642.96,2,South West,Email
2023-09-30,C0487,P0057,Smartphones,6378.2,4,South West,Referral
2023-05-11,C1331,P0069,Tablets,7780.72,4,North East,Organic
2023-04-21,C0087,P0067,Accessories,112.66,2,North West,Paid
2023-01-14,C2804,P0006,Accessories,223.96,2,London,Referral
2023-12-17,C1760,P0045,Monitors,1758.92,1,North East,Paid
2023-10-16,C1991,P0001,Networking,267.1,1,North East,Organic
2023-06-06,C2988,P0028,Tablets,3942.36,2,Scotland,Organic
2023-04-28,C1080,P0032,Smartphones,1543.7,2,North East,Organic
2023-04-16,C2872,P0095,Smartphones,349.7,2,Scotland,Email
2023-06-02,C0940,P0079,Tablets,1763.51,1,North West,Paid
2023-10-08,C0788,P0066,Tablets,1795.58,2,North East,Organic
2023-07-24,C0373,P0005,Monitors,219.53,1,North East,Paid
2023-11-10,C2868,P0081,Smartphones,3524.24,2,Scotland,Paid
2024-05-05,C0252,P0004,Laptops,5478.24,4,London,Paid
2023-10-03,C1490,P0089,Monitors,4568.31,3,Wales,Social
2023-09-10,C1311,P0037,Networking,527.38,1,North West,Organic
2023-02-23,C2706,P0081,Smartphones,5286.36,3,Scotland,Organic
2023-10-14,C2485,P0090,Networking,442.24,1,North East,Organic
2024-05-18,C1490,P0005,Monitors,658.59,3,West Midlands,Organic
2023-01-14,C2798,P0070,Smartphones,2079.96,2,Wales,Paid
2024-01-06,C2413,P0039,Networking,4175.76,3,Scotland,Referral
2023-08-04,C2394,P0039,Networking,5567.68,4,South East,Social
2023-05-14,C2579,P0051,Tablets,1506.68,1,London,Referral
2023-07-15,C0791,P0017,Tablets,997.24,4,South East,Organic
2023-12-18,C1235,P0092,Networking,5269.04,4,Scotland,Paid
2023-06-07,C0180,P0056,Laptops,696.08,2,Scotland,Paid
2023-09-16,C2296,P0030,Accessories,1776.15,3,Wales,Paid
2023-05-01,C1787,P0011,Accessories,479.86,1,South West,Paid
2024-05-30,C0090,P0080,Tablets,1033.86,2,West Midlands,Referral
2023-05-13,C1187,P0008,Monitors,1223.94,1,London,Social
2023-07-14,C1629,P0027,Networking,1977.6,4,South East,Organic
2024-06-05,C1574,P0094,Accessories,1143.84,4,North East,Referral
2023-07-31,C0754,P0081,Smartphones,1762.12,1,North West,Referral
2023-01-10,C2101,P0090,Networking,1768.96,4,West Midlands,Paid
2023-08-14,C1214,P0072,Tablets,5073.78,3,South East,Organic
2023-02-16,C2186,P0031,Networking,3353.04,2,West Midlands,Organic
2023-06-01,C1138,P0066,Tablets,1795.58,2,West Midlands,Social
2023-02-22,C2632,P0028,Tablets,3942.36,2,Scotland,Paid
2023-01-02,C2657,P0064,Monitors,4542.63,3,Wales,Paid
2023-09-28,C2958,P0049,Tablets,644.56,2,North East,Social
2023-10-29,C1330,P0029,Smartphones,1739.64,1,London,Social
2023-08-13,C2993,P0086,Monitors,1116.0,3,North West,Organic
2023-01-17,C2202,P0005,Monitors,219.53,1,North East,Email
2023-09-21,C2566,P0067,Accessories,112.66,2,South West,Organic
2023-10-03,C0836,P0050,Networking,4578.68,4,North West,Paid
2024-03-20,C1510,P0091,Tablets,1656.06,2,South West,Organic
2023-07-05,C1882,P0049,Tablets,644.56,2,North West,Organic
2024-05-17,C2988,P0096,Laptops,2394.4,2,West Midlands,Organic
2023-06-16,C0728,P0084,Monitors,6173.52,4,Scotland,Organic
2023-03-15,C1747,P0040,Smartphones,2770.0,2,South West,Email
2024-02-17,C0411,P0037,Networking,1054.76,2,London,Referral
2024-01-22,C1573,P0036,Networking,383.72,1,South East,Social
2023-02-14,C0542,P0022,Accessories,407.32,2,South East,Organic
2023-01-14,C0039,P0035,Networking,189.23,1,Wales,Social
2023-03-29,C0829,P0011,Accessories,959.72,2,South West,Social
2024-03-30,C0669,P0048,Networking,2834.28,3,Wales,Paid
2023-09-07,C0229,P0061,Monitors,5185.56,3,South East,Organic
2023-02-15,C0422,P0067,Accessories,168.99,3,South East,Paid
2024-03-01,C0581,P0071,Laptops,1747.51,1,Scotland,Organic
2024-03-13,C1579,P0054,Smartphones,2087.16,2,Wales,Referral
2023-08-20,C2804,P0079,Tablets,7054.04,4,South East,Paid
2023-04-23,C0920,P0098,Laptops,188.44,1,West Midlands,Paid
2023-12-08,C0485,P0045,Monitors,5276.76,3,South East,Social
2023-06-04,C0730,P0006,Accessories,447.92,4,Wales,Referral
2024-03-11,C0616,P0001,Networking,801.3,3,West Midlands,Paid
2023-04-17,C1111,P0044,Smartphones,7322.48,4,Wales,Email
2023-03-20,C0009,P0097,Smartphones,2394.92,2,North West,Paid
2024-02-04,C1830,P0069,Tablets,7780.72,4,South East,Organic
2024-03-13,C2977,P0002,Networking,1758.93,3,North West,Organic
2023-05-11,C0745,P0046,Tablets,1858.48,4,Wales,Paid
2024-03-10,C1972,P0094,Accessories,1143.84,4,Wales,Organic
2023-09-09,C1570,P0028,Tablets,7884.72,4,South West,Paid
2024-05-19,C2182,P0058,Accessories,2426.0,2,North East,Organic
2024-03-07,C2159,P0031,Networking,3353.04,2,South East,Organic
2023-01-03,C0833,P0077,Monitors,682.1,1,Wales,Referral
2023-05-17,C0452,P0016,Smartphones,1916.57,1,Wales,Paid
2023-05-23,C1208,P0012,Monitors,2369.88,4,North West,Social
2024-03-07,C0994,P0097,Smartphones,2394.92,2,Scotland,Organic
2023-05-22,C0481,P0079,Tablets,3527.02,2,North East,Social
2024-03-10,C1523,P0054,Smartphones,1043.58,1,South East,Referral
2023-03-17,C1954,P0060,Accessories,2163.54,2,London,Organic
2023-05-25,C0324,P0088,Accessories,3861.02,2,South East,Organic
2024-03-02,C0614,P0090,Networking,884.48,2,South West,Social
2024-06-24,C2862,P0037,Networking,1582.14,3,South West,Paid
2023-12-12,C1819,P0003,Smartphones,322.1,1,West Midlands,Organic
2023-03-03,C2632,P0018,Accessories,238.6,1,North West,Paid
2023-01-12,C1624,P0061,Monitors,6914.08,4,South West,Referral
2023-09-22,C2344,P0098,Laptops,565.32,3,Scotland,Paid
2023-06-10,C1114,P0010,Networking,1417.58,1,North East,Email
2023-05-09,C0868,P0046,Tablets,1858.48,4,London,Organic
2023-07-08,C2291,P0032,Smartphones,771.85,1,South West,Paid
2024-02-19,C1559,P0066,Tablets,1795.58,2,London,Social
2024-03-10,C0798,P0062,Laptops,4129.65,3,South East,Organic
2024-01-07,C2471,P0067,Accessories,168.99,3,London,Organic
2023-06-16,C2219,P0034,Networking,1876.48,1,South East,Organic
2023-01-12,C1267,P0036,Networking,767.44,2,Scotland,Referral
2023-02-03,C0985,P0008,Monitors,3671.82,3,South East,Email
2023-02-15,C2310,P0061,Monitors,6914.08,4,London,Organic
2023-04-06,C1265,P0038,Accessories,789.94,1,Wales,Social
2024-02-12,C2049,P0066,Tablets,1795.58,2,Wales,Social
2023-12-31,C0531,P0024,Monitors,1776.63,1,Wales,Paid
2024-05-30,C0414,P0004,Laptops,2739.12,2,London,Referral
2024-01-27,C1954,P0057,Smartphones,1594.55,1,West Midlands,Organic
2024-04-19,C0323,P0010,Networking,1417.58,1,Scotland,Social
2023-05-25,C2944,P0045,Monitors,3517.84,2,Wales,Paid
2023-05-15,C1389,P0088,Accessories,5791.53,3,Wales,Referral
2024-03-17,C0164,P0016,Smartphones,7666.28,4,Scotland,Organic
2023-03-18,C0625,P0012,Monitors,2369.88,4,South East,Social
2023-05-27,C1268,P0083,Accessories,1641.25,1,South West,Organic
2023-11-18,C0696,P0059,Accessories,2382.48,3,North West,Organic
2024-01-08,C1448,P0036,Networking,383.72,1,South East,Organic
2024-04-16,C1057,P0011,Accessories,1919.44,4,West Midlands,Social
2024-03-28,C2664,P0012,Monitors,1184.94,2,South East,Email
2024-05-14,C0163,P0034,Networking,5629.44,3,West Midlands,Paid
2023-05-13,C1806,P0009,Monitors,1313.19,3,Wales,Paid
2024-02-28,C2073,P0062,Laptops,5506.2,4,West Midlands,Social
2023-02-13,C2543,P0030,Accessories,592.05,1,Scotland,Referral
2023-01-09,C0634,P0096,Laptops,1197.2,1,West Midlands,Paid
2024-02-13,C0299,P0090,Networking,884.48,2,North East,Social
2023-04-06,C1430,P0073,Monitors,4949.96,4,South West,Referral
2024-04-21,C0447,P0060,Accessories,1081.77,1,North West,Social
2024-02-11,C1775,P0085,Smartphones,2673.02,2,North East,Paid
2023-11-21,C1403,P0036,Networking,1534.88,4,Scotland,Social
2024-05-02,C0469,P0079,Tablets,5290.53,3,South West,Organic
2023-06-09,C1925,P0041,Laptops,993.28,2,Scotland,Paid
2023-02-02,C2463,P0094,Accessories,1143.84,4,London,Email
2024-01-06,C1762,P0040,Smartphones,5540.0,4,Scotland,Organic
2023-01-24,C2801,P0087,Monitors,7004.96,4,West Midlands,Organic
2023-06-30,C0343,P0086,Monitors,744.0,2,South East,Organic
2023-03-25,C1222,P0059,Accessories,3176.64,4,North East,Paid
2023-09-23,C0754,P0013,Laptops,1529.67,1,South East,Social
2024-03-14,C1401,P0081,Smartphones,5286.36,3,North West,Organic
2024-03-05,C1973,P0037,Networking,2109.52,4,North West,Email
2024-03-23,C1453,P0090,Networking,1768.96,4,London,Referral
2023-07-23,C0319,P0014,Smartphones,2822.74,2,Wales,Referral
2023-11-21,C0059,P0087,Monitors,3502.48,2,South West,Email
2024-05-26,C1297,P0032,Smartphones,771.85,1,North East,Organic
2023-01-04,C1846,P0025,Tablets,2351.68,2,South West,Referral
2023-04-10,C0150,P0002,Networking,1172.62,2,Scotland,Paid
2023-06-20,C2462,P0100,Laptops,7262.28,4,Scotland,Paid
2023-07-15,C2784,P0023,Tablets,1667.34,1,Wales,Social
2023-01-17,C1237,P0029,Smartphones,5218.92,3,South East,Referral
2024-04-11,C1696,P0084,Monitors,6173.52,4,Wales,Paid
2024-03-12,C2143,P0017,Tablets,747.93,3,South East,Email
2024-04-14,C1755,P0042,Laptops,4859.52,3,North West,Referral
2023-06-16,C2224,P0084,Monitors,6173.52,4,North East,Organic
2024-03-23,C2598,P0068,Networking,5273.73,3,South East,Email
2023-04-17,C0368,P0086,Monitors,372.0,1,North East,Organic
2023-04-13,C2595,P0076,Monitors,7364.24,4,London,Referral
2024-03-06,C0868,P0081,Smartphones,3524.24,2,South West,Referral
2023-04-28,C0802,P0006,Accessories,447.92,4,South East,Paid
2024-04-20,C1692,P0073,Monitors,4949.96,4,London,Email
2023-08-18,C2079,P0050,Networking,3434.01,3,West Midlands,Social
2023-09-28,C1260,P0001,Networking,1068.4,4,Scotland,Organic
2024-02-29,C0134,P0073,Monitors,1237.49,1,London,Organic
2024-01-19,C2126,P0055,Laptops,4571.34,3,Wales,Organic
2024-03-16,C0991,P0040,Smartphones,5540.0,4,Scotland,Referral
2024-02-07,C0212,P0048,Networking,3779.04,4,North West,Email
2024-02-04,C2983,P0056,Laptops,696.08,2,North East,Email
2024-06-13,C0649,P0058,Accessories,4852.0,4,Scotland,Organic
2023-05-10,C2066,P0067,Accessories,56.33,1,North East,Social
2023-09-24,C2265,P0043,Accessories,1144.18,2,Wales,Organic
2023-04-06,C0106,P0083,Accessories,6565.0,4,London,Referral
2023-06-06,C0114,P0011,Accessories,479.86,1,North East,Organic
2023-05-14,C1859,P0082,Laptops,651.06,3,North West,Organic
2023-08-16,C1217,P0067,Accessories,112.66,2,Scotland,Social
2024-01-23,C1067,P0037,Networking,527.38,1,West Midlands,Organic
2023-05-28,C2570,P0013,Laptops,1529.67,1,South East,Organic
2023-05-06,C0439,P0026,Networking,371.26,2,West Midlands,Organic
2023-07-04,C0381,P0075,Smartphones,1101.79,1,South West,Social
2023-08-01,C1601,P0051,Tablets,1506.68,1,South West,Social
2024-02-28,C0302,P0050,Networking,4578.68,4,South East,Organic
2024-03-05,C1538,P0067,Accessories,168.99,3,South West,Social
2023-07-04,C1224,P0100,Laptops,1815.57,1,North West,Referral
2023-02-02,C0481,P0025,Tablets,3527.52,3,Wales,Paid
2023-01-06,C0649,P0034,Networking,5629.44,3,South East,Organic
2023-01-31,C2196,P0017,Tablets,249.31,1,North West,Organic
2024-01-09,C0471,P0009,Monitors,875.46,2,London,Paid
2023-08-14,C0342,P0015,Tablets,1183.7,2,West Midlands,Organic
2023-07-24,C0377,P0051,Tablets,4520.04,3,West Midlands,Paid
2024-05-22,C1787,P0011,Accessories,1919.44,4,Scotland,Organic
2023-07-22,C2815,P0061,Monitors,5185.56,3,North East,Organic
2023-11-16,C0679,P0050,Networking,2289.34,2,South West,Paid
2024-04-01,C1736,P0011,Accessories,1439.58,3,Wales,Referral
2024-01-28,C1759,P0034,Networking,3752.96,2,Wales,Paid
2023-03-07,C1841,P0070,Smartphones,2079.96,2,London,Email
2023-09-17,C2404,P0044,Smartphones,7322.48,4,West Midlands,Referral
2024-06-27,C1443,P0062,Laptops,5506.2,4,London,Organic
2023-11-27,C1759,P0065,Networking,1426.68,2,Wales,Organic
2023-08-09,C2691,P0099,Networking,494.4,3,Wales,Organic
2023-11-18,C0501,P0064,Monitors,1514.21,1,Wales,Referral
2023-12-03,C0876,P0071,Laptops,6990.04,4,Wales,Social
2023-03-09,C1580,P0002,Networking,1758.93,3,Scotland,Paid
2023-04-16,C2298,P0077,Monitors,2046.3,3,South East,Referral
2024-03-07,C2795,P0045,Monitors,7035.68,4,Wales,Social
2023-07-22,C0808,P0044,Smartphones,1830.62,1,South West,Paid
2023-10-09,C1726,P0070,Smartphones,1039.98,1,South East,Paid
2023-12-01,C2422,P0054,Smartphones,4174.32,4,Scotland,Referral
2023-10-19,C0074,P0100,Laptops,1815.57,1,South West,Organic
2024-02-17,C0152,P0006,Accessories,111.98,1,Wales,Referral
2023-03-13,C1925,P0048,Networking,944.76,1,North East,Social
2023-10-09,C1300,P0029,Smartphones,5218.92,3,North East,Organic
2023-11-17,C2023,P0009,Monitors,437.73,1,North East,Organic
2024-04-10,C2021,P0076,Monitors,1841.06,1,Wales,Email
2023-04-16,C0120,P0001,Networking,534.2,2,London,Social
2023-05-23,C0431,P0045,Monitors,5276.76,3,North East,Organic
2023-04-01,C0783,P0087,Monitors,5253.72,3,London,Email
